term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Unnamed: 0_load,n_load,p_load,i_load,dfidf_load,porter_stem_load,max_pos_load,max_pos_group_load,Unnamed: 0_vocab,n_vocab,p_vocab,i_vocab,dfidf_vocab,porter_stem_vocab,max_pos_vocab,max_pos_group_vocab,stop_vocab,Unnamed: 0,n,p,i,dfidf,porter_stem,max_pos,max_pos_group,stop
anger,0.001983520083750236,0.00019268575712522086,-0.0016022580726896968,1.265434326218435e-05,-0.003811962213138524,0.002065862803787216,-0.002944761549072234,-0.0018084738132512132,0.002653731005224408,0.0024976651516016085,298,27,5.69130368796479e-05,14.100881310704926,32.645364309990256,anger,NN,NN,298,27,5.69130368796479e-05,14.100881310704926,32.645364309990256,anger,NN,NN,0,298,27,5.69130368796479e-05,14.100881310704926,32.645364309990256,anger,NN,NN,0
mood,0.0020949878629361075,0.0009146943570964405,-0.0009600082827395406,-0.003133352444219698,0.0002694426544557442,-0.0038363622308878087,0.001209202874801614,-0.0028723003865241937,0.001510832086888381,-0.0012452376401095502,6755,25,5.269725637004435e-05,14.21191262309367,32.645364309990256,mood,NN,NN,6755,25,5.269725637004435e-05,14.21191262309367,32.645364309990256,mood,NN,NN,0,6755,25,5.269725637004435e-05,14.21191262309367,32.645364309990256,mood,NN,NN,0
bearing,-0.0026592193486559374,0.00450450436205674,0.004193644700266452,-0.0038612426825831363,-0.00020194891286493514,-0.0017557705468389533,-0.002428069496795036,0.00020579756367729456,0.0015796748904951896,0.0032508291126389713,722,37,7.799193942766564e-05,13.646315447239443,32.645364309990256,bear,NN,NN,722,37,7.799193942766564e-05,13.646315447239443,32.645364309990256,bear,NN,NN,0,722,37,7.799193942766564e-05,13.646315447239443,32.645364309990256,bear,NN,NN,0
sir,0.00679840246345905,-0.013274625622920857,0.005291441173500802,-0.013022205020200623,-0.00638627145986016,-0.0091459691634165,0.017626326112632228,-0.004422501894365489,-0.012301997270591829,-0.0014777446391891814,9486,73,0.0001538759886005,12.665944253988378,32.645364309990256,sir,NN,NN,9486,73,0.0001538759886005,12.665944253988378,32.645364309990256,sir,NN,NN,0,9486,73,0.0001538759886005,12.665944253988378,32.645364309990256,sir,NN,NN,0
laughter,-0.001260002382473997,-0.004991099820465871,0.002117781813260193,-0.0011731866821508832,0.0011713306228338385,-0.003789323924309575,-0.0018333959580121412,0.00485034923741484,0.0034548459033402834,0.004208598226173126,5957,29,6.112881738925145e-05,13.997787817740823,32.645364309990256,laughter,NN,NN,5957,29,6.112881738925145e-05,13.997787817740823,32.645364309990256,laughter,NN,NN,0,5957,29,6.112881738925145e-05,13.997787817740823,32.645364309990256,laughter,NN,NN,0
pit,0.006266726697692936,0.0006518506931284958,-0.004290949698690501,0.0028847211745258636,-0.0007522569857862351,0.0006540630563200385,-0.0012830711880353108,-0.0028423227331866854,0.0007719203828306538,-0.002325683541205689,7750,30,6.323670764405322e-05,13.948878217259876,32.645364309990256,pit,NN,NN,7750,30,6.323670764405322e-05,13.948878217259876,32.645364309990256,pit,NN,NN,0,7750,30,6.323670764405322e-05,13.948878217259876,32.645364309990256,pit,NN,NN,0
bag,0.006660951653484365,-0.029988989762117103,-0.00039668274763305847,-0.016100537157243043,-0.0252814466859885,-0.017766465948874127,0.032193849766365405,-0.01814574789443566,-0.008555876791317642,-0.0027461576837955227,590,98,0.0002065732449705,12.241058968753189,32.645364309990256,bag,NN,NN,590,98,0.0002065732449705,12.241058968753189,32.645364309990256,bag,NN,NN,0,590,98,0.0002065732449705,12.241058968753189,32.645364309990256,bag,NN,NN,0
dull,0.0027604244454561373,0.001331661146683641,0.0006362066309403189,0.0023809234799619943,0.0011890715831174247,-0.002186547734892417,0.00024995346649048824,-0.0011209375254574421,0.001274655064909978,0.0013653050270937244,3019,28,5.902092713444967e-05,14.04841389081079,32.645364309990256,dull,NN,NN,3019,28,5.902092713444967e-05,14.04841389081079,32.645364309990256,dull,NN,NN,0,3019,28,5.902092713444967e-05,14.04841389081079,32.645364309990256,dull,NN,NN,0
staff,-0.008618839549314762,0.004232585356315409,-0.004706256869290889,0.009815160446232296,-0.002224118591687396,0.0006073508527641693,-0.003395897865815905,-0.002013406881205718,0.0018160777813248426,-0.0009624236748748337,10007,63,0.0001327970860525,12.878488889368478,32.645364309990256,staff,NN,NN,10007,63,0.0001327970860525,12.878488889368478,32.645364309990256,staff,NN,NN,0,10007,63,0.0001327970860525,12.878488889368478,32.645364309990256,staff,NN,NN,0
council,-0.001525384012512542,0.0005599789301099685,0.0026604092522277694,0.005004757353080924,-0.0056814717869160146,0.006930455643050301,0.00774533624969391,-0.003050770100785601,0.001760787014756556,0.006681192259698339,2125,53,0.0001117181835044,13.127848358305195,32.645364309990256,council,NN,NN,2125,53,0.0001117181835044,13.127848358305195,32.645364309990256,council,NN,NN,0,2125,53,0.0001117181835044,13.127848358305195,32.645364309990256,council,NN,NN,0
ease,-0.0014147148225099437,0.0023192628771441085,0.0026667945009183898,0.0008388386484920123,-0.0014123332548623853,0.0015616419319418526,-0.0011978279889056974,-1.6999894861119847e-05,0.0010444283879853336,-0.004296487532467971,3119,29,6.112881738925145e-05,13.997787817740823,32.645364309990256,eas,NN,NN,3119,29,6.112881738925145e-05,13.997787817740823,32.645364309990256,eas,NN,NN,0,3119,29,6.112881738925145e-05,13.997787817740823,32.645364309990256,eas,NN,NN,0
arrow,-0.005401852466022629,0.005991395015194886,-0.000498223026913653,0.0023189319060796716,0.003267835617645928,-0.002377772218308391,-0.004679815088055383,-0.0035821579591851136,-0.004197571066552278,-0.0014071746754339644,449,40,8.431561019207097e-05,13.533840717981032,32.645364309990256,arrow,NN,NN,449,40,8.431561019207097e-05,13.533840717981032,32.645364309990256,arrow,NN,NN,0,449,40,8.431561019207097e-05,13.533840717981032,32.645364309990256,arrow,NN,NN,0
advice,0.0012296490926939144,-0.008707828157494565,0.0011148582970248516,-0.0011722971075956315,-0.0052418376152574,-0.002612564172363442,0.007193505587540064,0.000704584381238624,-0.002660389539058437,0.0018768882489388033,120,34,7.166826866326032e-05,13.768305971618055,32.645364309990256,advic,NN,NN,120,34,7.166826866326032e-05,13.768305971618055,32.645364309990256,advic,NN,NN,0,120,34,7.166826866326032e-05,13.768305971618055,32.645364309990256,advic,NN,NN,0
bend,0.001673923508213877,-0.000963622489084191,-0.0024903002607466976,0.0030195895415180887,0.00024066995893613972,-0.0025308598997178197,-0.0036578750454429373,-0.0040682929870907315,0.0035155790146003353,-0.002506149482011091,833,25,5.269725637004435e-05,14.21191262309367,32.645364309990256,bend,NN,NN,833,25,5.269725637004435e-05,14.21191262309367,32.645364309990256,bend,NN,NN,0,833,25,5.269725637004435e-05,14.21191262309367,32.645364309990256,bend,NN,NN,0
effort,0.0062822572292859594,-0.0031325738891024267,-0.0040898615546800295,-0.0002624528664162575,-0.0004288967767149063,0.0004732520212612405,-0.003263028072326921,-0.005638858468935838,0.0033113629788812915,0.0030507797063233544,3168,33,6.956037840845854e-05,13.811374693509942,32.645364309990256,effort,NN,NN,3168,33,6.956037840845854e-05,13.811374693509942,32.645364309990256,effort,NN,NN,0,3168,33,6.956037840845854e-05,13.811374693509942,32.645364309990256,effort,NN,NN,0
elendil,-0.004813472614654883,0.005488296667639344,0.004079823597331581,0.003963778541394803,0.0012290903122573944,0.004971130698262757,0.006266203207350061,0.0003179991594375458,-0.0013866794300568305,0.0011194136779919914,3193,56,0.0001180418542688,13.04841389081079,32.645364309990256,elendil,NN,NN,3193,56,0.0001180418542688,13.04841389081079,32.645364309990256,elendil,NN,NN,0,3193,56,0.0001180418542688,13.04841389081079,32.645364309990256,elendil,NN,NN,0
entrance,0.0011978638900986835,-0.00017886744805312916,-0.0013296672910716118,-0.0002685712321573499,-0.001121862767763022,0.000257224528992189,-0.001947743767491315,-0.002642052259345495,-0.0009714999346574718,0.0017553935169137334,3335,22,4.637358560563903e-05,14.396337194231098,32.645364309990256,entranc,NN,NN,3335,22,4.637358560563903e-05,14.396337194231098,32.645364309990256,entranc,NN,NN,0,3335,22,4.637358560563903e-05,14.396337194231098,32.645364309990256,entranc,NN,NN,0
cliff,0.012391563434991084,0.003024028706810258,-0.015951821920061515,0.00701349047934814,0.006231112238473414,-0.0024442372694269982,-0.008856192165318653,-0.006627953386894755,0.00021209309025776231,-0.0015004772028629867,1801,80,0.0001686312203841,12.533840717981032,32.645364309990256,cliff,NN,NN,1801,80,0.0001686312203841,12.533840717981032,32.645364309990256,cliff,NN,NN,0,1801,80,0.0001686312203841,12.533840717981032,32.645364309990256,cliff,NN,NN,0
fact,0.004803510820644368,-0.012570420235415106,0.000882608624129029,-0.006920925273047948,-0.003958283759433342,-0.0060726472002597745,0.005332128068283338,-0.0005426800119180902,-0.007929232696259923,0.002593637572593069,3543,38,8.009982968246742e-05,13.607841299424807,32.645364309990256,fact,NN,NN,3543,38,8.009982968246742e-05,13.607841299424807,32.645364309990256,fact,NN,NN,0,3543,38,8.009982968246742e-05,13.607841299424807,32.645364309990256,fact,NN,NN,0
nightfall,-0.0019162525884537608,-0.003630180527219553,-0.00137481337011547,-0.0027458075803866344,0.003388982945884542,0.0008225871856836924,-0.0014177296213684976,-0.0002495789813708939,0.0004137582530914077,-0.0005181471345514782,7032,25,5.269725637004435e-05,14.21191262309367,32.645364309990256,nightfal,NN,NN,7032,25,5.269725637004435e-05,14.21191262309367,32.645364309990256,nightfal,NN,NN,0,7032,25,5.269725637004435e-05,14.21191262309367,32.645364309990256,nightfal,NN,NN,0
debate,0.00298344256802998,0.003330295218718918,-0.001765755829505826,0.003596083947934221,0.0012952723566553143,-0.000663399081733792,-0.0006629411265545814,-0.0015288485640204722,0.003045041135460009,0.0026053314368522087,2458,27,5.69130368796479e-05,14.100881310704926,32.645364309990256,debat,NN,NN,2458,27,5.69130368796479e-05,14.100881310704926,32.645364309990256,debat,NN,NN,0,2458,27,5.69130368796479e-05,14.100881310704926,32.645364309990256,debat,NN,NN,0
chamber,-0.004313827823434904,0.0035773756373564778,0.009048777336890211,0.003759335944007266,-0.0018121712766908653,-0.0017745488179782727,-0.012853735104771679,-0.005966223213847601,0.0015462226281529117,0.00022341008108488165,1608,61,0.0001285813055429,12.92503147530551,32.645364309990256,chamber,NN,NN,1608,61,0.0001285813055429,12.92503147530551,32.645364309990256,chamber,NN,NN,0,1608,61,0.0001285813055429,12.92503147530551,32.645364309990256,chamber,NN,NN,0
chain,0.004042160335004865,-0.00629360027029181,-0.0005199802887113718,-0.000615219683266694,-0.004020264545302638,-0.0031949550274219165,-0.0004883809089388969,-0.005544579285437214,0.006461502329623458,0.0006869196077965769,1594,33,6.956037840845854e-05,13.811374693509942,32.645364309990256,chain,NN,NN,1594,33,6.956037840845854e-05,13.811374693509942,32.645364309990256,chain,NN,NN,0,1594,33,6.956037840845854e-05,13.811374693509942,32.645364309990256,chain,NN,NN,0
sunset,-0.003338248553044893,0.002946307726118027,-0.0009670714236209818,0.001783490087948864,0.0022925239062438034,-0.0009929596373790014,-0.0005717957350918624,-0.001533743798185232,-0.001728891088331011,0.0010946963100299078,10393,27,5.69130368796479e-05,14.100881310704926,32.645364309990256,sunset,NN,NN,10393,27,5.69130368796479e-05,14.100881310704926,32.645364309990256,sunset,NN,NN,0,10393,27,5.69130368796479e-05,14.100881310704926,32.645364309990256,sunset,NN,NN,0
heir,-0.007035801271886548,0.0025130460011019568,-0.00017668051319196296,0.0008426368132061768,0.0010528106009330455,-0.0020562959335866187,0.00844985462322891,-6.572037997614274e-05,0.0021057360898644973,0.004874617065957915,5016,40,8.431561019207097e-05,13.533840717981032,32.645364309990256,heir,NN,NN,5016,40,8.431561019207097e-05,13.533840717981032,32.645364309990256,heir,NN,NN,0,5016,40,8.431561019207097e-05,13.533840717981032,32.645364309990256,heir,NN,NN,0
peregrin,-0.00368514810743036,-0.0038714315665373156,0.005897848052644302,-0.0020831303264822972,-0.007119987657614963,0.003257035967911656,0.002302987410045041,-0.006328691004405705,-0.0051543228928547305,0.008359793832917831,7642,48,0.0001011787322304,13.27080631214724,32.645364309990256,peregrin,NN,NN,7642,48,0.0001011787322304,13.27080631214724,32.645364309990256,peregrin,NN,NN,0,7642,48,0.0001011787322304,13.27080631214724,32.645364309990256,peregrin,NN,NN,0
music,-0.004149334498771587,-0.006807020912888176,0.0007319377046981888,-0.0008329519988809294,0.0009688376756612148,0.001205377419005291,0.007016108908250977,0.00046464206122973984,0.007853323212080708,0.003908842781806389,6877,36,7.588404917286387e-05,13.685843811426082,32.645364309990256,music,NN,NN,6877,36,7.588404917286387e-05,13.685843811426082,32.645364309990256,music,NN,NN,0,6877,36,7.588404917286387e-05,13.685843811426082,32.645364309990256,music,NN,NN,0
question,-0.002194247587971554,-0.0018021450135633534,0.0006606409675169079,-0.0014062365301626076,-0.0007017840728839849,0.0019413146080888531,0.0005394582353539149,0.0002610233122670307,-0.0010310545359022416,0.0013750851918386796,8192,26,5.480514662484612e-05,14.155329094727303,32.645364309990256,question,NN,NN,8192,26,5.480514662484612e-05,14.155329094727303,32.645364309990256,question,NN,NN,0,8192,26,5.480514662484612e-05,14.155329094727303,32.645364309990256,question,NN,NN,0
beheld,-0.0014017633141689158,0.0022991139007020856,-0.0010812188601616209,0.0005211905876414242,0.0007618555879038571,-0.001490832329303579,0.0012580770099807075,-0.0006208483134761842,0.004798391514932745,0.0015543446698021686,791,23,4.84814758604408e-05,14.332206856811382,32.645364309990256,beheld,NN,NN,791,23,4.84814758604408e-05,14.332206856811382,32.645364309990256,beheld,NN,NN,0,791,23,4.84814758604408e-05,14.332206856811382,32.645364309990256,beheld,NN,NN,0
brow,-0.0010413856911034426,0.0017917440782253516,0.0006196244016793197,-0.005065651140909078,0.0021990229866885366,-0.003014626995975003,-0.0032170965193535424,0.002326868897424684,0.0027810077993924522,0.001688955859887121,1289,37,7.799193942766564e-05,13.646315447239443,32.645364309990256,brow,NN,NN,1289,37,7.799193942766564e-05,13.646315447239443,32.645364309990256,brow,NN,NN,0,1289,37,7.799193942766564e-05,13.646315447239443,32.645364309990256,brow,NN,NN,0
behold,-0.008106744090136836,0.005964312611307461,0.0005328698527189614,-0.00014555484878772445,0.0018902879956202874,-0.005439909184770955,0.004081579469360062,0.0016662973727945521,0.008170437109179822,-0.0010705153359549084,793,41,8.642350044687274e-05,13.498216808250312,32.645364309990256,behold,NN,NN,793,41,8.642350044687274e-05,13.498216808250312,32.645364309990256,behold,NN,NN,0,793,41,8.642350044687274e-05,13.498216808250312,32.645364309990256,behold,NN,NN,0
dismay,-0.0006090221036406656,0.0005684655121570216,4.309631394773346e-05,-7.286984384474652e-05,0.0034144945580376227,-0.0005875661139935136,-0.002502217328165823,-0.004825176310366285,-0.001337160785237923,0.0033148531306617757,2764,29,6.112881738925145e-05,13.997787817740823,32.645364309990256,dismay,NN,NN,2764,29,6.112881738925145e-05,13.997787817740823,32.645364309990256,dismay,NN,NN,0,2764,29,6.112881738925145e-05,13.997787817740823,32.645364309990256,dismay,NN,NN,0
woke,0.0038467988825478935,-0.0027900603247556304,0.000306911886256314,-0.00013748361011237323,-0.0019014607327549212,-0.0012829746499163077,-0.001737526551782892,0.003170551784730999,0.001074003196902931,0.0012066204865970448,12215,40,8.431561019207097e-05,13.533840717981032,32.597671398390354,woke,NN,NN,12215,40,8.431561019207097e-05,13.533840717981032,32.597671398390354,woke,NN,NN,0,12215,40,8.431561019207097e-05,13.533840717981032,32.597671398390354,woke,NN,NN,0
awake,-0.00024452231799291564,-0.0023801042620207255,0.0017065403808945502,-0.003563944996481937,-0.0003521107188886791,-0.00031716370979930746,-1.961629817397046e-06,-0.0007485442504325254,0.0051748485826668515,-0.0005789052687456864,549,51,0.0001075024029948,13.1833434708969,32.597671398390354,awak,NN,NN,549,51,0.0001075024029948,13.1833434708969,32.597671398390354,awak,NN,NN,0,549,51,0.0001075024029948,13.1833434708969,32.597671398390354,awak,NN,NN,0
struck,0.0025613432141548286,-0.0008197043858808288,-0.0008460237850921565,0.0024880792743372537,-0.0011379836310580922,-0.00022938352823721322,-0.002625029202323719,0.00024291713844833474,-0.0007206020526734747,0.004146432409882109,10288,34,7.166826866326032e-05,13.768305971618055,32.597671398390354,struck,NN,NN,10288,34,7.166826866326032e-05,13.768305971618055,32.597671398390354,struck,NN,NN,0,10288,34,7.166826866326032e-05,13.768305971618055,32.597671398390354,struck,NN,NN,0
spread,0.0011428075868130515,-0.0005560514759396092,-0.0016164577956617116,0.001794845368313602,-0.001964864224700637,-0.0008172493751463651,-0.0028565424759865693,-0.0011358885743371913,0.0020151467464735824,-0.0006682333110223598,9940,36,7.588404917286387e-05,13.685843811426082,32.597671398390354,spread,NN,NN,9940,36,7.588404917286387e-05,13.685843811426082,32.597671398390354,spread,NN,NN,0,9940,36,7.588404917286387e-05,13.685843811426082,32.597671398390354,spread,NN,NN,0
bad,0.002667420330103046,-0.007487151293857042,-0.002529773310568116,-0.003042807755598286,-0.0037553089653724015,0.00017773403242355958,-0.002549897593396891,-0.005601079425574063,-0.0023786211991850526,-0.003220027364244363,579,53,0.0001117181835044,13.127848358305195,32.597671398390354,bad,JJ,JJ,579,53,0.0001117181835044,13.127848358305195,32.597671398390354,bad,JJ,JJ,0,579,53,0.0001117181835044,13.127848358305195,32.597671398390354,bad,JJ,JJ,0
wore,-0.000683132925992335,-0.0017790248252127516,0.0025127403582711214,-0.0005350809160752602,-0.0009332427470542397,-0.004769600803375539,0.006133677923991373,-0.0004706500335118391,0.004449134637358233,0.0023196907319831287,12255,40,8.431561019207097e-05,13.533840717981032,32.597671398390354,wore,NN,NN,12255,40,8.431561019207097e-05,13.533840717981032,32.597671398390354,wore,NN,NN,0,12255,40,8.431561019207097e-05,13.533840717981032,32.597671398390354,wore,NN,NN,0
